sla_event_id,ticket_id,assigned_team,severity,sla_target_hours,first_response_time,resolution_time,breach_risk_score,breached,escalation_triggered,workload_score,agent_utilization,queue_size,region,business_unit,manager_name,support_shift,incident_type,operational_risk,created_date
SLA-500962,TKT-100485,Infrastructure,Low,48,421,2013,69.9,No,No,91.3,81.38,36,Europe,Startup,Manager_B,Morning,Data Loss,Medium,2024-06-13
SLA-500963,TKT-101198,Cloud-Support,Medium,24,565,1438,99.86,No,Yes,50.82,77.49,4,North America,Startup,Manager_B,Afternoon,Integration,Low,2024-05-21
SLA-500964,TKT-100931,Tier3-Engineering,Medium,24,553,1559,108.26,Yes,Yes,69.33,80.75,2,LATAM,SMB,Manager_B,Night,Configuration,Medium,2024-05-01
SLA-500965,TKT-100397,Network-Operations,Medium,24,375,862,59.86,No,No,30.27,52.5,23,Asia-Pacific,Mid-Market,Manager_C,Afternoon,Service Down,Medium,2024-02-18
SLA-500966,TKT-101417,Tier1-Support,High,8,52,415,86.46,No,Yes,45.91,58.66,10,Asia-Pacific,Mid-Market,Manager_A,Night,Data Loss,Low,2024-05-29
SLA-500967,TKT-100856,Tier3-Engineering,Low,48,873,538,18.68,No,No,30.88,48.47,8,Asia-Pacific,Mid-Market,Manager_C,Afternoon,Configuration,Medium,2024-01-16
SLA-500968,TKT-101951,Tier3-Engineering,High,8,36,546,113.75,Yes,Yes,87.93,63.52,18,Europe,Enterprise,Manager_D,Night,Performance,Medium,2024-03-02
SLA-500969,TKT-101211,Cloud-Support,Low,48,380,2960,102.78,Yes,Yes,90.04,66.08,19,LATAM,SMB,Manager_A,Night,Configuration,Low,2024-05-31
SLA-500970,TKT-101787,Billing-Team,Low,48,36,2931,101.77,Yes,Yes,79.62,49.78,25,Europe,SMB,Manager_D,Afternoon,Integration,Critical,2024-02-02
SLA-500971,TKT-101937,Tier3-Engineering,High,8,200,599,124.79,Yes,Yes,74.75,86.94,11,North America,Startup,Manager_A,Morning,Data Loss,Critical,2024-03-25
SLA-500972,TKT-101502,Tier1-Support,Medium,24,440,1760,122.22,Yes,Yes,37.99,68.51,24,LATAM,Startup,Manager_D,Morning,Data Loss,Low,2024-05-30
SLA-500973,TKT-101014,Billing-Team,Critical,4,90,134,55.83,No,No,42.43,90.33,10,North America,Enterprise,Manager_F,Night,Performance,Low,2024-02-18
SLA-500974,TKT-100271,Network-Operations,Medium,24,581,1430,99.31,No,Yes,98.08,69.92,15,Asia-Pacific,Mid-Market,Manager_F,Morning,Service Down,Medium,2024-03-19
SLA-500975,TKT-100982,Security-Team,Low,48,1051,1971,68.44,No,No,74.53,49.06,17,Europe,Startup,Manager_E,Morning,Data Loss,High,2024-06-18
SLA-500976,TKT-100949,Tier3-Engineering,Low,48,638,1089,37.81,No,No,71.17,47.61,2,LATAM,Mid-Market,Manager_C,Night,Configuration,Medium,2024-03-05
SLA-500977,TKT-101297,Tier1-Support,Medium,24,187,1460,101.39,Yes,Yes,58.0,82.81,35,North America,Startup,Manager_F,Evening,Integration,High,2024-06-24
SLA-500978,TKT-100066,Security-Team,Medium,24,316,1409,97.85,No,Yes,51.25,61.92,2,LATAM,SMB,Manager_F,Afternoon,Configuration,High,2024-01-15
SLA-500979,TKT-100165,Network-Operations,Low,48,734,1798,62.43,No,No,51.9,45.39,35,North America,SMB,Manager_A,Morning,Data Loss,Low,2024-05-18
SLA-500980,TKT-100748,Cloud-Support,Medium,24,98,436,30.28,No,No,60.33,83.98,10,North America,SMB,Manager_C,Afternoon,Configuration,Medium,2024-05-28
SLA-500981,TKT-101144,Tier2-Technical,Medium,24,541,1622,112.64,Yes,Yes,30.9,83.75,10,Europe,Mid-Market,Manager_C,Afternoon,Integration,Medium,2024-05-08
SLA-500982,TKT-100232,Cloud-Support,Low,48,1077,1129,39.2,No,No,90.17,79.04,24,Europe,Mid-Market,Manager_C,Evening,Security,High,2024-02-03
SLA-500983,TKT-101031,Infrastructure,Critical,4,93,307,127.92,Yes,Yes,45.07,84.61,3,Asia-Pacific,Enterprise,Manager_A,Evening,Security,Medium,2024-05-23
SLA-500984,TKT-100926,Cloud-Support,Medium,24,583,551,38.26,No,No,89.71,61.32,9,North America,Startup,Manager_F,Evening,Data Loss,Critical,2024-03-09
SLA-500985,TKT-101271,Network-Operations,Low,48,1189,1402,48.68,No,No,41.16,93.24,22,North America,Mid-Market,Manager_D,Morning,Service Down,Medium,2024-06-26
SLA-500986,TKT-100800,Tier3-Engineering,Low,48,1177,2189,76.01,No,No,93.66,50.65,43,Asia-Pacific,Enterprise,Manager_A,Afternoon,Security,Medium,2024-03-10
SLA-500987,TKT-100229,Tier3-Engineering,Low,48,601,1886,65.49,No,No,95.2,89.96,7,LATAM,Mid-Market,Manager_B,Morning,Security,Medium,2024-03-15
SLA-500988,TKT-100853,Tier3-Engineering,High,8,152,163,33.96,No,No,74.04,60.37,23,LATAM,SMB,Manager_D,Night,Configuration,High,2024-06-07
SLA-500989,TKT-101320,Tier1-Support,Low,48,680,2310,80.21,No,Yes,80.06,57.32,3,Asia-Pacific,Mid-Market,Manager_A,Morning,Performance,Medium,2024-06-04
SLA-500990,TKT-101709,Network-Operations,Low,48,680,1212,42.08,No,No,81.3,58.5,35,LATAM,SMB,Manager_F,Evening,Data Loss,High,2024-02-10
SLA-500991,TKT-101215,Cloud-Support,Medium,24,229,1239,86.04,No,Yes,63.99,78.73,38,LATAM,SMB,Manager_E,Afternoon,Security,High,2024-03-14
SLA-500992,TKT-100351,Security-Team,Low,48,381,2425,84.2,No,Yes,30.34,91.52,13,Europe,Startup,Manager_C,Evening,Service Down,Medium,2024-06-11
SLA-500993,TKT-100303,Network-Operations,Medium,24,252,1428,99.17,No,Yes,95.1,61.1,35,Asia-Pacific,Startup,Manager_B,Afternoon,Configuration,Medium,2024-01-31
SLA-500994,TKT-101096,Security-Team,High,8,169,245,51.04,No,No,52.4,63.2,20,Europe,Mid-Market,Manager_F,Afternoon,Performance,High,2024-05-15
SLA-500995,TKT-100487,Tier2-Technical,Medium,24,235,973,67.57,No,No,46.17,84.11,10,North America,SMB,Manager_E,Afternoon,Data Loss,Medium,2024-05-28
SLA-500996,TKT-100533,Network-Operations,Low,48,1162,1539,53.44,No,No,45.08,56.05,12,Europe,Mid-Market,Manager_E,Morning,Configuration,High,2024-01-04
SLA-500997,TKT-100649,Network-Operations,Critical,4,39,387,161.25,Yes,Yes,58.84,91.39,28,Europe,SMB,Manager_D,Afternoon,Integration,Low,2024-03-24
SLA-500998,TKT-100617,Tier2-Technical,High,8,138,264,55.0,No,No,75.93,61.02,10,North America,Startup,Manager_D,Afternoon,Data Loss,High,2024-06-02
SLA-500999,TKT-101900,Network-Operations,Low,48,550,3113,108.09,Yes,Yes,39.01,92.12,14,Europe,Enterprise,Manager_F,Evening,Configuration,Low,2024-01-28
SLA-501000,TKT-101444,Security-Team,High,8,265,441,91.88,No,Yes,51.7,84.66,34,LATAM,SMB,Manager_E,Afternoon,Integration,Medium,2024-04-21
SLA-501001,TKT-101492,Cloud-Support,Low,48,351,784,27.22,No,No,83.43,47.51,14,Asia-Pacific,Enterprise,Manager_F,Night,Service Down,High,2024-02-16
SLA-501002,TKT-100285,Tier2-Technical,Low,48,449,3008,104.44,Yes,Yes,63.16,64.57,4,Asia-Pacific,Enterprise,Manager_D,Afternoon,Data Loss,Medium,2024-03-24
SLA-501003,TKT-100731,Tier2-Technical,Medium,24,463,1202,83.47,No,Yes,77.41,78.64,44,Asia-Pacific,Enterprise,Manager_E,Afternoon,Integration,Medium,2024-02-02
SLA-501004,TKT-101078,Billing-Team,Critical,4,75,44,18.33,No,No,90.95,63.2,24,Asia-Pacific,Mid-Market,Manager_A,Morning,Integration,High,2024-02-14
SLA-501005,TKT-101739,Cloud-Support,Medium,24,198,1414,98.19,No,Yes,43.93,73.09,39,North America,Startup,Manager_B,Night,Security,Medium,2024-06-20
SLA-501006,TKT-101235,Tier1-Support,Medium,24,563,1231,85.49,No,Yes,32.72,50.68,21,Asia-Pacific,Startup,Manager_B,Night,Security,High,2024-01-25
SLA-501007,TKT-100790,Network-Operations,High,8,132,114,23.75,No,No,32.82,84.27,16,North America,SMB,Manager_C,Evening,Security,Medium,2024-05-10
SLA-501008,TKT-100912,Tier2-Technical,Low,48,494,577,20.03,No,No,93.81,59.01,2,Europe,Startup,Manager_F,Night,Data Loss,Low,2024-01-27
SLA-501009,TKT-100591,Tier3-Engineering,Medium,24,132,1726,119.86,Yes,Yes,78.3,61.3,16,LATAM,Startup,Manager_B,Morning,Performance,Medium,2024-04-10
SLA-501010,TKT-100425,Security-Team,Low,48,1181,2196,76.25,No,No,47.53,84.32,40,LATAM,SMB,Manager_A,Night,Service Down,Medium,2024-01-23
SLA-501011,TKT-100013,Infrastructure,Medium,24,468,1543,107.15,Yes,Yes,46.89,44.32,18,Asia-Pacific,Startup,Manager_B,Night,Configuration,Medium,2024-05-25
SLA-501012,TKT-101163,Tier3-Engineering,Critical,4,8,170,70.83,No,No,72.27,67.13,44,Europe,Mid-Market,Manager_D,Evening,Integration,High,2024-06-09
SLA-501013,TKT-101004,Tier1-Support,Low,48,147,2285,79.34,No,No,71.07,64.52,13,Asia-Pacific,SMB,Manager_D,Night,Performance,Critical,2024-04-03
SLA-501014,TKT-100054,Tier1-Support,Medium,24,228,1718,119.31,Yes,Yes,76.45,83.12,26,Europe,SMB,Manager_C,Night,Service Down,Medium,2024-05-05
SLA-501015,TKT-101339,Security-Team,Critical,4,88,384,160.0,Yes,Yes,81.07,41.12,2,LATAM,Mid-Market,Manager_D,Afternoon,Service Down,Low,2024-03-12
SLA-501016,TKT-100244,Security-Team,High,8,104,542,112.92,Yes,Yes,62.74,55.0,31,LATAM,Enterprise,Manager_E,Evening,Integration,Low,2024-02-02
SLA-501017,TKT-100984,Infrastructure,Medium,24,256,1489,103.4,Yes,Yes,93.76,91.88,27,Asia-Pacific,Startup,Manager_F,Morning,Security,Low,2024-01-14
SLA-501018,TKT-101049,Tier1-Support,Medium,24,182,1542,107.08,Yes,Yes,32.4,67.37,28,Asia-Pacific,Mid-Market,Manager_E,Morning,Performance,Critical,2024-03-12
SLA-501019,TKT-100654,Cloud-Support,Medium,24,579,1029,71.46,No,No,35.21,67.7,2,Europe,SMB,Manager_B,Morning,Security,Low,2024-03-03
SLA-501020,TKT-100739,Infrastructure,Medium,24,345,1246,86.53,No,Yes,53.49,82.08,16,Asia-Pacific,Enterprise,Manager_C,Evening,Integration,Medium,2024-05-03
SLA-501021,TKT-101308,Tier2-Technical,Low,48,599,250,8.68,No,No,73.3,57.04,42,Europe,Mid-Market,Manager_A,Afternoon,Integration,Critical,2024-03-13
SLA-501022,TKT-100660,Network-Operations,Critical,4,27,94,39.17,No,No,38.9,59.62,38,Asia-Pacific,SMB,Manager_F,Evening,Service Down,High,2024-06-23
SLA-501023,TKT-101094,Network-Operations,Low,48,1127,443,15.38,No,No,44.1,92.75,11,Europe,Enterprise,Manager_B,Evening,Security,Low,2024-03-19
SLA-501024,TKT-101594,Cloud-Support,Low,48,1081,344,11.94,No,No,47.13,88.48,40,LATAM,SMB,Manager_B,Morning,Performance,High,2024-02-06
SLA-501025,TKT-100316,Billing-Team,Critical,4,113,328,136.67,Yes,Yes,43.39,68.44,13,Europe,Enterprise,Manager_D,Night,Service Down,High,2024-05-16
SLA-501026,TKT-100238,Tier3-Engineering,Low,48,380,331,11.49,No,No,37.93,82.51,41,North America,Startup,Manager_C,Evening,Configuration,Medium,2024-05-31
SLA-501027,TKT-100742,Tier3-Engineering,Medium,24,217,1365,94.79,No,Yes,83.6,43.84,44,LATAM,SMB,Manager_B,Evening,Service Down,High,2024-03-30
SLA-501028,TKT-101524,Tier2-Technical,Medium,24,29,478,33.19,No,No,83.48,40.28,44,Europe,Mid-Market,Manager_F,Afternoon,Configuration,High,2024-01-09
SLA-501029,TKT-100464,Security-Team,Critical,4,8,298,124.17,Yes,Yes,84.2,76.09,22,Europe,Mid-Market,Manager_B,Morning,Data Loss,High,2024-06-28
SLA-501030,TKT-101414,Tier2-Technical,Low,48,1186,2046,71.04,No,No,82.77,52.05,22,North America,Enterprise,Manager_D,Night,Service Down,Medium,2024-06-28
SLA-501031,TKT-100402,Tier2-Technical,Medium,24,411,854,59.31,No,No,49.64,85.13,16,North America,Enterprise,Manager_D,Morning,Security,High,2024-04-16
SLA-501032,TKT-100088,Tier2-Technical,Low,48,389,483,16.77,No,No,50.14,80.54,39,Asia-Pacific,Enterprise,Manager_A,Morning,Integration,Medium,2024-04-01
SLA-501033,TKT-100420,Billing-Team,Medium,24,72,1778,123.47,Yes,Yes,73.69,47.26,15,Europe,SMB,Manager_A,Morning,Performance,Low,2024-03-28
SLA-501034,TKT-101732,Security-Team,Critical,4,42,105,43.75,No,No,54.24,84.43,20,Asia-Pacific,SMB,Manager_B,Afternoon,Integration,Low,2024-06-21
SLA-501035,TKT-101167,Tier2-Technical,Critical,4,119,111,46.25,No,No,44.74,67.58,18,North America,Enterprise,Manager_E,Afternoon,Configuration,Critical,2024-03-01
SLA-501036,TKT-100392,Security-Team,Low,48,707,2617,90.87,No,Yes,63.46,65.93,3,Europe,Enterprise,Manager_F,Morning,Performance,Medium,2024-06-25
SLA-501037,TKT-101885,Cloud-Support,Low,48,711,3410,118.4,Yes,Yes,37.91,81.66,2,Asia-Pacific,Mid-Market,Manager_D,Morning,Performance,Low,2024-04-12
SLA-501038,TKT-101709,Network-Operations,High,8,195,736,153.33,Yes,Yes,83.63,91.28,20,LATAM,Startup,Manager_B,Afternoon,Data Loss,Medium,2024-04-12
SLA-501039,TKT-100231,Network-Operations,Medium,24,333,1312,91.11,No,Yes,50.53,66.99,32,North America,Startup,Manager_A,Afternoon,Data Loss,Medium,2024-01-31
SLA-501040,TKT-101561,Network-Operations,Medium,24,471,1625,112.85,Yes,Yes,41.95,54.7,41,Asia-Pacific,Enterprise,Manager_A,Evening,Data Loss,High,2024-06-17
SLA-501041,TKT-100236,Infrastructure,Medium,24,202,444,30.83,No,No,80.03,91.57,28,Asia-Pacific,Startup,Manager_E,Evening,Configuration,Medium,2024-03-19
SLA-501042,TKT-101999,Cloud-Support,Low,48,906,1643,57.05,No,No,51.16,89.23,25,Europe,Startup,Manager_C,Night,Performance,High,2024-01-04
SLA-501043,TKT-101754,Tier2-Technical,Medium,24,503,393,27.29,No,No,69.31,44.02,40,LATAM,SMB,Manager_B,Morning,Configuration,Low,2024-03-13
SLA-501044,TKT-101006,Tier2-Technical,High,8,155,119,24.79,No,No,40.0,78.27,15,LATAM,Startup,Manager_E,Morning,Service Down,High,2024-05-22
SLA-501045,TKT-100293,Infrastructure,Critical,4,77,349,145.42,Yes,Yes,31.57,72.99,25,LATAM,Enterprise,Manager_F,Afternoon,Service Down,Low,2024-03-31
SLA-501046,TKT-100744,Billing-Team,Medium,24,206,1425,98.96,No,Yes,41.84,57.73,2,Asia-Pacific,Mid-Market,Manager_E,Night,Service Down,High,2024-04-19
SLA-501047,TKT-100476,Infrastructure,Critical,4,73,216,90.0,No,Yes,68.66,42.78,27,LATAM,SMB,Manager_F,Evening,Configuration,High,2024-05-20
SLA-501048,TKT-101931,Infrastructure,High,8,69,444,92.5,No,Yes,76.9,40.02,32,Asia-Pacific,Startup,Manager_F,Night,Data Loss,Low,2024-06-23
SLA-501049,TKT-101047,Security-Team,Low,48,973,879,30.52,No,No,54.85,57.64,37,Europe,Startup,Manager_A,Morning,Security,Low,2024-03-04
SLA-501050,TKT-101002,Cloud-Support,Low,48,559,953,33.09,No,No,91.25,56.58,14,Europe,Mid-Market,Manager_A,Morning,Configuration,High,2024-02-02
SLA-501051,TKT-100108,Tier2-Technical,Medium,24,409,580,40.28,No,No,39.83,74.24,42,LATAM,Enterprise,Manager_B,Night,Integration,Medium,2024-06-25
SLA-501052,TKT-101391,Network-Operations,Critical,4,48,85,35.42,No,No,88.97,79.73,7,Europe,SMB,Manager_E,Morning,Service Down,Low,2024-01-25
SLA-501053,TKT-101353,Cloud-Support,Medium,24,489,865,60.07,No,No,92.71,75.93,44,LATAM,Mid-Market,Manager_C,Night,Data Loss,Medium,2024-01-02
SLA-501054,TKT-101033,Security-Team,High,8,144,425,88.54,No,Yes,49.23,88.83,13,Asia-Pacific,Enterprise,Manager_A,Night,Service Down,Low,2024-06-26
SLA-501055,TKT-100785,Cloud-Support,High,8,56,621,129.38,Yes,Yes,85.25,41.72,43,Asia-Pacific,Startup,Manager_D,Night,Service Down,Medium,2024-03-20
SLA-501056,TKT-100067,Tier3-Engineering,Low,48,1171,469,16.28,No,No,76.8,93.49,17,Asia-Pacific,Mid-Market,Manager_D,Night,Performance,High,2024-03-05
SLA-501057,TKT-100639,Infrastructure,Low,48,712,1989,69.06,No,No,46.28,73.42,29,LATAM,Enterprise,Manager_E,Night,Configuration,High,2024-04-03
SLA-501058,TKT-101134,Cloud-Support,High,8,213,133,27.71,No,No,76.31,53.0,13,LATAM,Mid-Market,Manager_E,Morning,Data Loss,Medium,2024-02-01
SLA-501059,TKT-100539,Cloud-Support,Medium,24,236,1324,91.94,No,Yes,35.65,94.6,17,LATAM,SMB,Manager_C,Evening,Service Down,Low,2024-02-21
SLA-501060,TKT-100057,Tier1-Support,Medium,24,111,1435,99.65,No,Yes,88.08,59.24,18,Europe,SMB,Manager_C,Morning,Configuration,Medium,2024-06-06
SLA-501061,TKT-100698,Infrastructure,Low,48,116,1818,63.12,No,No,84.41,70.62,36,North America,Startup,Manager_C,Evening,Data Loss,Medium,2024-03-20
SLA-501062,TKT-100719,Tier1-Support,Critical,4,99,176,73.33,No,No,98.95,92.02,23,Europe,Mid-Market,Manager_B,Evening,Integration,High,2024-03-03
SLA-501063,TKT-100173,Tier2-Technical,High,8,167,225,46.88,No,No,40.79,87.06,12,Asia-Pacific,Enterprise,Manager_C,Afternoon,Service Down,Low,2024-05-23
SLA-501064,TKT-101102,Network-Operations,Medium,24,363,191,13.26,No,No,36.96,73.23,18,North America,Startup,Manager_F,Night,Integration,Low,2024-06-06
SLA-501065,TKT-101054,Infrastructure,Medium,24,274,126,8.75,No,No,36.25,63.7,41,Asia-Pacific,Enterprise,Manager_F,Night,Integration,High,2024-03-01
SLA-501066,TKT-100045,Network-Operations,Medium,24,177,361,25.07,No,No,52.78,45.21,17,LATAM,Startup,Manager_C,Morning,Data Loss,Low,2024-05-07
SLA-501067,TKT-100204,Billing-Team,High,8,286,747,155.62,Yes,Yes,86.72,69.51,29,Asia-Pacific,Startup,Manager_E,Evening,Performance,High,2024-01-19
SLA-501068,TKT-101259,Security-Team,Low,48,133,1882,65.35,No,No,47.49,43.61,32,Asia-Pacific,Startup,Manager_B,Night,Configuration,Low,2024-02-23
SLA-501069,TKT-101735,Tier2-Technical,Medium,24,234,1115,77.43,No,No,65.92,67.26,25,Europe,SMB,Manager_C,Morning,Security,Low,2024-05-24
SLA-501070,TKT-101174,Infrastructure,Low,48,310,796,27.64,No,No,47.79,85.38,22,Europe,Enterprise,Manager_F,Morning,Integration,High,2024-06-19
SLA-501071,TKT-100689,Security-Team,Low,48,299,911,31.63,No,No,79.99,50.79,6,North America,Startup,Manager_D,Afternoon,Security,Low,2024-01-28
SLA-501072,TKT-101629,Tier2-Technical,Medium,24,50,1403,97.43,No,Yes,66.9,80.38,11,Asia-Pacific,SMB,Manager_D,Evening,Performance,High,2024-01-23
SLA-501073,TKT-100848,Infrastructure,Low,48,290,2095,72.74,No,No,43.54,51.57,2,Asia-Pacific,Startup,Manager_F,Afternoon,Service Down,High,2024-02-06
SLA-501074,TKT-101285,Tier3-Engineering,High,8,88,476,99.17,No,Yes,32.46,90.15,27,LATAM,Mid-Market,Manager_F,Night,Security,Low,2024-01-14
SLA-501075,TKT-101919,Infrastructure,High,8,175,446,92.92,No,Yes,88.97,81.83,5,North America,Mid-Market,Manager_C,Night,Performance,High,2024-06-19
SLA-501076,TKT-100492,Tier3-Engineering,Low,48,40,1385,48.09,No,No,48.75,73.22,42,Asia-Pacific,Startup,Manager_D,Evening,Service Down,Low,2024-02-29
SLA-501077,TKT-101298,Billing-Team,Critical,4,115,90,37.5,No,No,52.43,94.8,23,LATAM,SMB,Manager_C,Afternoon,Security,Medium,2024-05-02
SLA-501078,TKT-101406,Billing-Team,Medium,24,143,452,31.39,No,No,90.79,85.89,39,LATAM,Mid-Market,Manager_A,Afternoon,Performance,High,2024-06-09
SLA-501079,TKT-100056,Billing-Team,High,8,197,730,152.08,Yes,Yes,90.96,68.2,34,Asia-Pacific,Startup,Manager_D,Night,Data Loss,Medium,2024-05-17
SLA-501080,TKT-101324,Tier1-Support,Low,48,588,1650,57.29,No,No,36.66,42.98,29,Europe,Mid-Market,Manager_C,Afternoon,Service Down,Low,2024-04-18
SLA-501081,TKT-100529,Security-Team,Medium,24,247,1724,119.72,Yes,Yes,97.05,88.61,8,Europe,Enterprise,Manager_F,Night,Service Down,Low,2024-05-30
SLA-501082,TKT-100113,Tier2-Technical,Medium,24,311,428,29.72,No,No,35.08,86.77,29,Asia-Pacific,SMB,Manager_A,Night,Security,Critical,2024-06-28
SLA-501083,TKT-101375,Tier2-Technical,Medium,24,120,1340,93.06,No,Yes,85.47,52.39,2,LATAM,Mid-Market,Manager_B,Morning,Integration,Medium,2024-02-23
SLA-501084,TKT-101504,Tier2-Technical,High,8,160,348,72.5,No,No,43.02,52.34,27,Asia-Pacific,Startup,Manager_A,Afternoon,Integration,Medium,2024-03-02
SLA-501085,TKT-100250,Network-Operations,Low,48,1065,251,8.72,No,No,82.39,83.12,27,Asia-Pacific,Startup,Manager_F,Afternoon,Data Loss,Medium,2024-06-27
SLA-501086,TKT-100446,Tier3-Engineering,Critical,4,113,363,151.25,Yes,Yes,85.26,79.79,25,North America,Mid-Market,Manager_B,Evening,Data Loss,High,2024-05-09
SLA-501087,TKT-100836,Security-Team,Low,48,638,3332,115.69,Yes,Yes,38.35,52.35,12,North America,Startup,Manager_E,Evening,Configuration,Medium,2024-03-25
SLA-501088,TKT-101942,Tier2-Technical,High,8,71,580,120.83,Yes,Yes,50.47,88.12,20,Asia-Pacific,Startup,Manager_D,Afternoon,Security,Medium,2024-03-10
SLA-501089,TKT-101801,Tier3-Engineering,Medium,24,88,605,42.01,No,No,95.93,73.21,24,Asia-Pacific,Startup,Manager_F,Evening,Security,Critical,2024-06-02
SLA-501090,TKT-100043,Tier1-Support,Medium,24,263,1096,76.11,No,No,74.14,64.73,34,North America,Mid-Market,Manager_C,Night,Security,Medium,2024-01-04
SLA-501091,TKT-101308,Network-Operations,Medium,24,471,1253,87.01,No,Yes,76.47,46.24,34,North America,Mid-Market,Manager_D,Night,Service Down,Low,2024-05-04
SLA-501092,TKT-101863,Infrastructure,High,8,31,628,130.83,Yes,Yes,87.44,42.07,20,Asia-Pacific,SMB,Manager_A,Afternoon,Security,Critical,2024-01-14
SLA-501093,TKT-100430,Tier3-Engineering,High,8,79,251,52.29,No,No,58.85,52.31,29,LATAM,SMB,Manager_F,Night,Service Down,High,2024-03-20
SLA-501094,TKT-100561,Tier2-Technical,Medium,24,96,615,42.71,No,No,55.98,79.61,10,LATAM,Startup,Manager_F,Night,Security,Low,2024-01-17
SLA-501095,TKT-101469,Infrastructure,Medium,24,7,327,22.71,No,No,81.15,68.7,2,North America,Mid-Market,Manager_F,Evening,Integration,Medium,2024-02-10
SLA-501096,TKT-100135,Network-Operations,High,8,79,748,155.83,Yes,Yes,38.23,94.46,9,LATAM,SMB,Manager_D,Morning,Service Down,Low,2024-01-25
SLA-501097,TKT-101313,Tier3-Engineering,High,8,182,739,153.96,Yes,Yes,42.32,83.26,32,LATAM,Mid-Market,Manager_A,Night,Performance,Critical,2024-05-25
SLA-501098,TKT-101286,Security-Team,High,8,230,554,115.42,Yes,Yes,53.55,51.62,44,Asia-Pacific,Enterprise,Manager_A,Afternoon,Performance,Low,2024-04-21
SLA-501099,TKT-101057,Tier3-Engineering,Critical,4,37,179,74.58,No,No,47.17,64.66,17,LATAM,SMB,Manager_D,Night,Configuration,Low,2024-03-04
SLA-501100,TKT-100273,Security-Team,Critical,4,12,357,148.75,Yes,Yes,77.35,45.07,4,Europe,SMB,Manager_C,Afternoon,Service Down,High,2024-04-30
SLA-501101,TKT-100848,Network-Operations,Medium,24,439,1635,113.54,Yes,Yes,40.19,62.34,30,Europe,Startup,Manager_D,Afternoon,Service Down,High,2024-04-09
SLA-501102,TKT-101941,Tier1-Support,Low,48,1079,2513,87.26,No,Yes,92.05,86.08,4,Europe,Enterprise,Manager_D,Afternoon,Security,Low,2024-04-03
SLA-501103,TKT-101436,Tier3-Engineering,Low,48,956,3206,111.32,Yes,Yes,68.99,89.17,14,North America,Startup,Manager_E,Night,Integration,Medium,2024-04-07
SLA-501104,TKT-100532,Tier3-Engineering,Medium,24,228,436,30.28,No,No,82.92,75.21,37,North America,SMB,Manager_B,Morning,Service Down,Medium,2024-06-28
SLA-501105,TKT-101471,Infrastructure,Medium,24,177,876,60.83,No,No,92.33,71.31,9,LATAM,Startup,Manager_A,Afternoon,Configuration,High,2024-01-12
SLA-501106,TKT-100416,Billing-Team,High,8,94,184,38.33,No,No,40.95,86.75,24,Asia-Pacific,SMB,Manager_F,Night,Data Loss,Medium,2024-03-09
SLA-501107,TKT-100266,Infrastructure,Low,48,541,3573,124.06,Yes,Yes,49.42,75.35,3,Europe,Mid-Market,Manager_C,Afternoon,Data Loss,High,2024-02-06
SLA-501108,TKT-100369,Infrastructure,Low,48,1100,3599,124.97,Yes,Yes,69.29,88.56,44,Europe,Enterprise,Manager_C,Evening,Performance,Critical,2024-06-12
SLA-501109,TKT-101265,Cloud-Support,Medium,24,414,1496,103.89,Yes,Yes,97.53,44.05,24,Europe,SMB,Manager_E,Night,Service Down,Critical,2024-03-07
SLA-501110,TKT-100021,Cloud-Support,Medium,24,162,1158,80.42,No,Yes,63.77,45.15,40,Europe,SMB,Manager_F,Night,Configuration,Low,2024-06-19
SLA-501111,TKT-100434,Infrastructure,Low,48,485,2071,71.91,No,No,88.65,43.98,32,LATAM,SMB,Manager_A,Morning,Integration,Low,2024-02-05
SLA-501112,TKT-100120,Tier1-Support,Medium,24,364,209,14.51,No,No,92.83,54.56,14,Asia-Pacific,Mid-Market,Manager_D,Evening,Integration,Critical,2024-03-18
SLA-501113,TKT-101923,Tier1-Support,Medium,24,103,1595,110.76,Yes,Yes,85.71,58.71,5,North America,SMB,Manager_E,Night,Security,Medium,2024-04-04
SLA-501114,TKT-100808,Network-Operations,High,8,52,136,28.33,No,No,55.67,53.04,11,Europe,Enterprise,Manager_E,Afternoon,Security,Low,2024-06-13
SLA-501115,TKT-100347,Cloud-Support,Low,48,1093,3529,122.53,Yes,Yes,39.95,75.19,20,Asia-Pacific,Startup,Manager_B,Morning,Security,Low,2024-06-08
SLA-501116,TKT-101454,Infrastructure,High,8,39,609,126.88,Yes,Yes,36.73,63.35,44,Europe,SMB,Manager_A,Evening,Service Down,High,2024-03-26
SLA-501117,TKT-100261,Cloud-Support,Low,48,1160,2121,73.65,No,No,53.91,88.1,22,Asia-Pacific,SMB,Manager_D,Evening,Security,Medium,2024-05-26
SLA-501118,TKT-101255,Security-Team,Medium,24,23,743,51.6,No,No,77.19,47.34,32,Asia-Pacific,Startup,Manager_B,Evening,Configuration,Medium,2024-02-01
SLA-501119,TKT-101006,Tier3-Engineering,Medium,24,449,912,63.33,No,No,33.25,40.76,43,LATAM,Enterprise,Manager_B,Afternoon,Service Down,High,2024-03-16
SLA-501120,TKT-100470,Tier3-Engineering,Medium,24,254,595,41.32,No,No,66.36,71.08,23,North America,Startup,Manager_C,Afternoon,Configuration,Critical,2024-01-18
