order_id,customer_id,product_id,product_name,product_category,brand,ordered_color,received_color,damage_detected,missing_item,replacement_requested,refund_requested,payment_status,order_status,delivery_status,invoice_number,order_amount,refund_amount,shipping_region,seller_name,warehouse_location,return_reason,delivery_partner,purchase_date,delivery_date,customer_satisfaction
ORD-200793,CUST-09082,PROD-1878,Load Balancer 2U,Networking,DataFlow,Black,Black,No,No,No,No,Completed,Delivered,Delivered,INV-3000793,809.53,0.0,LATAM,Partner Channel,SA-East-1,,UPS,2024-03-28,2024-04-15,3
ORD-200794,CUST-14600,PROD-1652,Managed Firewall,Security,NetDefense,Blue,Blue,No,No,No,No,Completed,Delivered,Not Shipped,INV-3000794,3201.07,0.0,Asia-Pacific,Reseller,CA-Central-1,,DHL,2024-01-21,2024-01-28,5
ORD-200795,CUST-08992,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Blue,Blue,No,No,No,No,Refunded,Delivered,Delivered,INV-3000795,686.81,0.0,LATAM,Partner Channel,EU-West-1,,UPS,2024-02-23,2024-02-27,3
ORD-200796,CUST-07910,PROD-1232,API Integration Suite,Software,IntegratePro,Silver,Silver,No,No,No,No,Completed,Delivered,Delivered,INV-3000796,5114.73,0.0,Asia-Pacific,Partner Channel,EU-West-1,,Express Mail,2024-06-03,2024-06-10,5
ORD-200797,CUST-02528,PROD-1522,Enterprise Router Pro,Networking,NetCore,Gray,Gray,No,No,No,No,Completed,Processing,Delivered,INV-3000797,355.02,0.0,Middle East,Direct Sales,US-East-1,,DHL,2024-06-28,2024-07-01,
ORD-200798,CUST-02184,PROD-1739,Security Gateway X1,Security,SecureNet,Blue,Blue,No,No,No,No,Completed,Delivered,Delivered,INV-3000798,2032.34,0.0,Asia-Pacific,Distributor,US-East-1,,Express Mail,2024-03-07,2024-03-11,5
ORD-200799,CUST-04510,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Green,Green,No,No,No,No,Refunded,Cancelled,Delivered,INV-3000799,598.67,0.0,Africa,Direct Sales,CA-Central-1,,Local Courier,2024-02-26,2024-03-11,
ORD-200800,CUST-12428,PROD-1739,Security Gateway X1,Security,SecureNet,Black,Black,No,No,No,No,Completed,Cancelled,Out for Delivery,INV-3000800,4584.25,0.0,North America,Marketplace,US-East-1,,Express Mail,2024-03-20,2024-04-03,
ORD-200801,CUST-01878,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Red,Red,No,No,No,No,Completed,Delivered,Delivered,INV-3000801,4415.63,0.0,Africa,Distributor,CA-Central-1,,Express Mail,2024-04-26,2024-05-07,4
ORD-200802,CUST-07457,PROD-1739,Security Gateway X1,Security,SecureNet,White,White,No,No,No,No,Completed,Processing,Delivered,INV-3000802,3103.41,0.0,Europe,Reseller,CA-Central-1,,FedEx,2024-03-06,2024-03-13,
ORD-200803,CUST-12191,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3000803,1770.21,0.0,Africa,Reseller,AP-South-1,,UPS,2024-06-01,2024-06-14,2
ORD-200804,CUST-11882,PROD-1790,Network Switch 48P,Networking,NetCore,Silver,Silver,No,No,No,No,Refunded,Delivered,Delivered,INV-3000804,904.42,0.0,LATAM,Reseller,SA-East-1,,DHL,2024-03-10,2024-03-17,5
ORD-200805,CUST-07396,PROD-1057,SSD Storage 2TB,Hardware,FastStore,White,White,No,No,No,No,Completed,Shipped,Delivered,INV-3000805,5054.65,0.0,North America,Direct Sales,AP-South-1,,DHL,2024-06-13,2024-07-01,
ORD-200806,CUST-13946,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Silver,Silver,No,No,No,No,Completed,Delivered,Delivered,INV-3000806,494.95,0.0,Africa,Partner Channel,SA-East-1,,FedEx,2024-06-14,2024-06-20,4
ORD-200807,CUST-05380,PROD-1790,Network Switch 48P,Networking,NetCore,Gray,Gray,No,No,No,No,Completed,Delivered,In Transit,INV-3000807,4241.37,0.0,Asia-Pacific,Distributor,AP-South-1,,FedEx,2024-03-22,2024-03-24,2
ORD-200808,CUST-02930,PROD-1790,Network Switch 48P,Networking,NetCore,Blue,Red,No,No,No,No,Completed,Delivered,Delivered,INV-3000808,4100.53,0.0,Middle East,Marketplace,CA-Central-1,,DHL,2024-02-28,2024-03-05,4
ORD-200809,CUST-09808,PROD-1878,Load Balancer 2U,Networking,DataFlow,Green,Green,No,Yes,Yes,No,Pending,Delivered,Delivered,INV-3000809,728.09,0.0,Africa,Partner Channel,SA-East-1,,Express Mail,2024-02-27,2024-03-12,1
ORD-200810,CUST-12464,PROD-1816,VPN License Pack,Software,VPNSecure,Black,Black,No,No,No,No,Completed,Shipped,Delivered,INV-3000810,2493.83,0.0,Africa,Partner Channel,US-East-1,,FedEx,2024-02-22,2024-03-09,
ORD-200811,CUST-02931,PROD-1232,API Integration Suite,Software,IntegratePro,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3000811,5613.38,0.0,Middle East,Direct Sales,US-East-1,,DHL,2024-05-04,2024-05-24,4
ORD-200812,CUST-06249,PROD-1790,Network Switch 48P,Networking,NetCore,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3000812,4028.06,0.0,LATAM,Distributor,SA-East-1,,FedEx,2024-04-11,2024-04-23,5
ORD-200813,CUST-01784,PROD-1652,Managed Firewall,Security,NetDefense,White,White,No,No,No,No,Completed,Returned,Returned,INV-3000813,671.08,0.0,Africa,Marketplace,SA-East-1,Better alternative found,DHL,2024-04-20,2024-05-09,
ORD-200814,CUST-02734,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Red,Red,No,No,No,No,Pending,Delivered,Delivered,INV-3000814,1753.03,0.0,Africa,Reseller,SA-East-1,,UPS,2024-05-08,2024-05-20,4
ORD-200815,CUST-01878,PROD-1652,Managed Firewall,Security,NetDefense,Blue,Blue,No,No,No,No,Completed,Delivered,Delivered,INV-3000815,4297.54,0.0,North America,Partner Channel,CA-Central-1,,Local Courier,2024-03-09,2024-03-19,4
ORD-200816,CUST-14417,PROD-1739,Security Gateway X1,Security,SecureNet,Black,Black,No,No,No,No,Completed,Cancelled,Delivered,INV-3000816,2075.42,0.0,North America,Distributor,SA-East-1,,Local Courier,2024-03-25,2024-04-12,
ORD-200817,CUST-08421,PROD-1790,Network Switch 48P,Networking,NetCore,Blue,Blue,No,No,No,No,Completed,Cancelled,Returned,INV-3000817,4071.32,0.0,Africa,Reseller,CA-Central-1,,Local Courier,2024-03-30,2024-04-06,
ORD-200818,CUST-09924,PROD-1878,Load Balancer 2U,Networking,DataFlow,Green,Green,No,No,No,No,Completed,Processing,Delivered,INV-3000818,4100.54,0.0,LATAM,Partner Channel,SA-East-1,,Express Mail,2024-05-23,2024-05-25,
ORD-200819,CUST-09006,PROD-1816,VPN License Pack,Software,VPNSecure,Silver,Silver,No,No,No,No,Completed,Shipped,Delivered,INV-3000819,5843.92,0.0,Asia-Pacific,Direct Sales,SA-East-1,,Local Courier,2024-02-24,2024-03-07,
ORD-200820,CUST-07331,PROD-1739,Security Gateway X1,Security,SecureNet,Gray,Gray,Yes,No,Yes,No,Completed,Delivered,Delivered,INV-3000820,1693.53,0.0,Asia-Pacific,Distributor,CA-Central-1,,FedEx,2024-04-11,2024-04-26,5
ORD-200821,CUST-12837,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Green,Green,Yes,No,No,Yes,Completed,Delivered,Delivered,INV-3000821,2202.24,2003.07,LATAM,Direct Sales,US-East-1,,Express Mail,2024-04-24,2024-05-03,5
ORD-200822,CUST-09445,PROD-1739,Security Gateway X1,Security,SecureNet,Green,Green,No,No,No,No,Completed,Delivered,Delivered,INV-3000822,819.71,0.0,LATAM,Distributor,CA-Central-1,,Local Courier,2024-06-02,2024-06-13,4
ORD-200823,CUST-02062,PROD-1232,API Integration Suite,Software,IntegratePro,White,White,No,No,No,No,Completed,Delivered,Out for Delivery,INV-3000823,623.91,0.0,LATAM,Reseller,EU-West-1,,DHL,2024-05-30,2024-06-09,5
ORD-200824,CUST-05297,PROD-1232,API Integration Suite,Software,IntegratePro,Red,Red,No,No,No,No,Completed,Processing,Delivered,INV-3000824,4970.13,0.0,Asia-Pacific,Marketplace,US-East-1,,Local Courier,2024-03-13,2024-03-27,
ORD-200825,CUST-05846,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Red,Red,No,Yes,Yes,No,Completed,Delivered,Delivered,INV-3000825,3609.31,0.0,Asia-Pacific,Marketplace,US-East-1,,Express Mail,2024-05-12,2024-05-23,3
ORD-200826,CUST-13990,PROD-1816,VPN License Pack,Software,VPNSecure,Blue,Blue,No,No,No,No,Completed,Shipped,In Transit,INV-3000826,4153.32,0.0,Middle East,Partner Channel,CA-Central-1,,Express Mail,2024-04-26,2024-04-28,
ORD-200827,CUST-11583,PROD-1739,Security Gateway X1,Security,SecureNet,Red,White,No,No,Yes,No,Completed,Delivered,Delivered,INV-3000827,2171.85,0.0,Africa,Marketplace,CA-Central-1,,FedEx,2024-01-06,2024-01-13,5
ORD-200828,CUST-09932,PROD-1232,API Integration Suite,Software,IntegratePro,Gray,Gray,Yes,No,Yes,No,Completed,Delivered,Delivered,INV-3000828,4134.14,0.0,LATAM,Direct Sales,SA-East-1,,DHL,2024-05-27,2024-06-04,5
ORD-200829,CUST-09050,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Black,Black,No,No,No,No,Completed,Pending,Delivered,INV-3000829,487.17,0.0,Europe,Partner Channel,AP-South-1,,FedEx,2024-04-14,2024-04-30,
ORD-200830,CUST-02028,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Silver,Silver,Yes,No,Yes,No,Completed,Delivered,Out for Delivery,INV-3000830,3839.99,0.0,Asia-Pacific,Reseller,US-East-1,,DHL,2024-02-14,2024-02-28,3
ORD-200831,CUST-03454,PROD-1878,Load Balancer 2U,Networking,DataFlow,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3000831,5496.18,0.0,North America,Partner Channel,EU-West-1,,Express Mail,2024-01-16,2024-02-03,3
ORD-200832,CUST-10827,PROD-1816,VPN License Pack,Software,VPNSecure,Silver,Silver,No,No,No,No,Pending,Delivered,Delivered,INV-3000832,5045.35,0.0,Asia-Pacific,Direct Sales,AP-South-1,,Local Courier,2024-04-24,2024-04-29,4
ORD-200833,CUST-14184,PROD-1878,Load Balancer 2U,Networking,DataFlow,Black,Black,No,No,No,No,Completed,Returned,Delivered,INV-3000833,1979.46,0.0,North America,Distributor,SA-East-1,Defective product,UPS,2024-06-26,2024-07-04,
ORD-200834,CUST-09691,PROD-1790,Network Switch 48P,Networking,NetCore,Red,Red,No,No,No,No,Completed,Cancelled,Delivered,INV-3000834,5405.15,0.0,North America,Marketplace,EU-West-1,,UPS,2024-04-10,2024-04-27,
ORD-200835,CUST-14703,PROD-1790,Network Switch 48P,Networking,NetCore,White,White,No,No,No,No,Completed,Cancelled,Out for Delivery,INV-3000835,5818.46,0.0,Middle East,Reseller,US-East-1,,FedEx,2024-04-26,2024-05-01,
ORD-200836,CUST-06986,PROD-1232,API Integration Suite,Software,IntegratePro,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3000836,703.91,0.0,LATAM,Distributor,SA-East-1,,DHL,2024-01-30,2024-02-04,2
ORD-200837,CUST-04440,PROD-1878,Load Balancer 2U,Networking,DataFlow,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3000837,1104.89,0.0,Asia-Pacific,Direct Sales,EU-West-1,,Express Mail,2024-01-22,2024-02-03,5
ORD-200838,CUST-04147,PROD-1739,Security Gateway X1,Security,SecureNet,Gray,Gray,No,No,No,No,Completed,Delivered,In Transit,INV-3000838,1649.04,0.0,Africa,Marketplace,AP-South-1,,Local Courier,2024-06-26,2024-07-13,5
ORD-200839,CUST-13221,PROD-1232,API Integration Suite,Software,IntegratePro,Blue,Gray,No,No,Yes,No,Completed,Delivered,Delivered,INV-3000839,3882.78,0.0,Africa,Reseller,AP-South-1,,UPS,2024-02-08,2024-02-26,5
ORD-200840,CUST-12000,PROD-1652,Managed Firewall,Security,NetDefense,Gray,Gray,No,No,No,No,Completed,Delivered,Returned,INV-3000840,1231.61,0.0,Africa,Partner Channel,US-East-1,,Express Mail,2024-06-24,2024-07-09,4
ORD-200841,CUST-03368,PROD-1522,Enterprise Router Pro,Networking,NetCore,Black,Black,No,No,No,No,Completed,Delivered,In Transit,INV-3000841,5355.14,0.0,Africa,Reseller,CA-Central-1,,Express Mail,2024-01-02,2024-01-22,3
ORD-200842,CUST-14417,PROD-1739,Security Gateway X1,Security,SecureNet,Blue,Blue,No,No,No,No,Pending,Delivered,Delivered,INV-3000842,3087.66,0.0,Africa,Direct Sales,AP-South-1,,Local Courier,2024-01-14,2024-01-27,4
ORD-200843,CUST-12008,PROD-1652,Managed Firewall,Security,NetDefense,Silver,Silver,No,No,No,No,Completed,Cancelled,Failed Delivery,INV-3000843,1295.25,0.0,North America,Direct Sales,CA-Central-1,,DHL,2024-02-14,2024-02-25,
ORD-200844,CUST-03693,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Black,Black,Yes,No,No,Yes,Completed,Delivered,In Transit,INV-3000844,1826.58,995.46,Middle East,Distributor,EU-West-1,,UPS,2024-01-29,2024-02-17,5
ORD-200845,CUST-04769,PROD-1652,Managed Firewall,Security,NetDefense,Black,Black,No,No,No,No,Completed,Delivered,Not Shipped,INV-3000845,2438.33,0.0,Europe,Direct Sales,EU-West-1,,Local Courier,2024-03-22,2024-04-10,2
ORD-200846,CUST-09571,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Blue,Blue,No,No,No,No,Completed,Delivered,Delivered,INV-3000846,2608.62,0.0,Africa,Marketplace,SA-East-1,,Express Mail,2024-03-02,2024-03-13,2
ORD-200847,CUST-02757,PROD-1739,Security Gateway X1,Security,SecureNet,Blue,Blue,Yes,No,Yes,Yes,Completed,Cancelled,Delivered,INV-3000847,4971.16,3785.74,Asia-Pacific,Partner Channel,US-East-1,,Express Mail,2024-02-26,2024-03-04,
ORD-200848,CUST-11123,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Red,Red,No,No,No,No,Completed,Delivered,Delivered,INV-3000848,1648.75,0.0,Africa,Direct Sales,AP-South-1,,Local Courier,2024-01-08,2024-01-21,5
ORD-200849,CUST-08679,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Black,Black,No,No,No,No,Completed,Returned,Delivered,INV-3000849,651.05,0.0,North America,Partner Channel,US-East-1,Color mismatch,Local Courier,2024-02-02,2024-02-06,
ORD-200850,CUST-10561,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3000850,2455.4,0.0,Middle East,Direct Sales,EU-West-1,,Local Courier,2024-01-30,2024-02-09,4
ORD-200851,CUST-02585,PROD-1816,VPN License Pack,Software,VPNSecure,White,White,No,No,No,No,Refunded,Delivered,Delivered,INV-3000851,1248.27,0.0,North America,Direct Sales,CA-Central-1,,Local Courier,2024-02-13,2024-02-17,5
ORD-200852,CUST-06051,PROD-1232,API Integration Suite,Software,IntegratePro,Green,Green,No,No,No,No,Completed,Shipped,In Transit,INV-3000852,985.16,0.0,North America,Reseller,EU-West-1,,DHL,2024-02-16,2024-02-19,
ORD-200853,CUST-11627,PROD-1652,Managed Firewall,Security,NetDefense,Blue,Blue,No,No,No,No,Completed,Delivered,Delivered,INV-3000853,659.14,0.0,Middle East,Reseller,US-East-1,,Local Courier,2024-03-14,2024-03-26,4
ORD-200854,CUST-13740,PROD-1739,Security Gateway X1,Security,SecureNet,Black,Black,No,No,No,No,Completed,Delivered,In Transit,INV-3000854,3617.75,0.0,Africa,Direct Sales,EU-West-1,,FedEx,2024-03-07,2024-03-21,1
ORD-200855,CUST-04863,PROD-1522,Enterprise Router Pro,Networking,NetCore,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3000855,2523.68,0.0,North America,Marketplace,US-East-1,,DHL,2024-02-18,2024-02-29,5
ORD-200856,CUST-10146,PROD-1878,Load Balancer 2U,Networking,DataFlow,Black,Black,No,No,No,No,Completed,Delivered,Delivered,INV-3000856,1179.17,0.0,Africa,Marketplace,US-East-1,,Local Courier,2024-04-09,2024-04-18,1
ORD-200857,CUST-04446,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Green,Green,No,No,No,No,Completed,Delivered,Delivered,INV-3000857,2267.01,0.0,Africa,Direct Sales,CA-Central-1,,Express Mail,2024-05-04,2024-05-13,5
ORD-200858,CUST-13282,PROD-1232,API Integration Suite,Software,IntegratePro,White,White,Yes,No,Yes,No,Refunded,Delivered,Delivered,INV-3000858,4085.73,0.0,Middle East,Partner Channel,SA-East-1,,DHL,2024-03-15,2024-03-31,1
ORD-200859,CUST-03961,PROD-1878,Load Balancer 2U,Networking,DataFlow,Silver,Silver,No,No,No,No,Completed,Cancelled,Delivered,INV-3000859,2780.17,0.0,North America,Direct Sales,EU-West-1,,DHL,2024-03-23,2024-04-11,
ORD-200860,CUST-07484,PROD-1878,Load Balancer 2U,Networking,DataFlow,Blue,Green,No,No,Yes,No,Completed,Delivered,Delivered,INV-3000860,2822.35,0.0,Europe,Partner Channel,CA-Central-1,,DHL,2024-04-06,2024-04-22,5
ORD-200861,CUST-10540,PROD-1652,Managed Firewall,Security,NetDefense,Gray,Gray,Yes,No,Yes,Yes,Completed,Delivered,Delivered,INV-3000861,2808.03,2116.0,Middle East,Direct Sales,CA-Central-1,,DHL,2024-04-26,2024-05-02,4
ORD-200862,CUST-14931,PROD-1816,VPN License Pack,Software,VPNSecure,Red,Red,No,No,No,No,Completed,Delivered,Not Shipped,INV-3000862,3384.06,0.0,Africa,Reseller,CA-Central-1,,Express Mail,2024-04-06,2024-04-18,5
ORD-200863,CUST-01698,PROD-1652,Managed Firewall,Security,NetDefense,Green,Green,No,No,No,No,Completed,Cancelled,Delivered,INV-3000863,3191.12,0.0,LATAM,Distributor,EU-West-1,,FedEx,2024-06-24,2024-06-26,
ORD-200864,CUST-12367,PROD-1522,Enterprise Router Pro,Networking,NetCore,Silver,Silver,Yes,No,Yes,No,Completed,Delivered,Delivered,INV-3000864,5454.38,0.0,Europe,Reseller,AP-South-1,,Local Courier,2024-04-15,2024-05-04,4
ORD-200865,CUST-11429,PROD-1878,Load Balancer 2U,Networking,DataFlow,White,White,Yes,Yes,Yes,No,Completed,Delivered,Delivered,INV-3000865,1700.17,0.0,Europe,Distributor,CA-Central-1,,UPS,2024-03-10,2024-03-25,4
ORD-200866,CUST-05380,PROD-1232,API Integration Suite,Software,IntegratePro,Green,Green,No,No,No,No,Refunded,Delivered,Delivered,INV-3000866,3393.76,0.0,Asia-Pacific,Partner Channel,EU-West-1,,DHL,2024-05-30,2024-06-16,4
ORD-200867,CUST-11808,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3000867,4733.51,0.0,Europe,Distributor,US-East-1,,FedEx,2024-01-09,2024-01-25,4
ORD-200868,CUST-08357,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Silver,Silver,No,No,No,No,Pending,Cancelled,Failed Delivery,INV-3000868,1012.81,0.0,Europe,Distributor,CA-Central-1,,UPS,2024-05-10,2024-05-21,
ORD-200869,CUST-05911,PROD-1652,Managed Firewall,Security,NetDefense,Red,Red,No,No,No,No,Refunded,Delivered,Delivered,INV-3000869,3638.11,0.0,Middle East,Reseller,US-East-1,,FedEx,2024-03-07,2024-03-26,5
ORD-200870,CUST-09996,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Green,Green,No,No,No,No,Completed,Delivered,Delivered,INV-3000870,4389.1,0.0,Asia-Pacific,Marketplace,CA-Central-1,,UPS,2024-05-08,2024-05-27,2
ORD-200871,CUST-02267,PROD-1232,API Integration Suite,Software,IntegratePro,Blue,Blue,No,No,No,No,Completed,Processing,Delivered,INV-3000871,1556.98,0.0,Asia-Pacific,Partner Channel,US-East-1,,DHL,2024-05-29,2024-06-03,
ORD-200872,CUST-07736,PROD-1790,Network Switch 48P,Networking,NetCore,Blue,Blue,No,No,No,No,Refunded,Delivered,Delivered,INV-3000872,3920.01,0.0,LATAM,Marketplace,US-East-1,,UPS,2024-05-22,2024-06-02,5
ORD-200873,CUST-06691,PROD-1878,Load Balancer 2U,Networking,DataFlow,Green,Green,No,No,No,No,Completed,Shipped,Delivered,INV-3000873,2005.91,0.0,Middle East,Reseller,EU-West-1,,DHL,2024-05-31,2024-06-03,
ORD-200874,CUST-08192,PROD-1652,Managed Firewall,Security,NetDefense,Blue,Blue,No,No,No,No,Completed,Delivered,In Transit,INV-3000874,1209.1,0.0,Asia-Pacific,Marketplace,CA-Central-1,,Express Mail,2024-03-18,2024-04-04,1
ORD-200875,CUST-04974,PROD-1522,Enterprise Router Pro,Networking,NetCore,White,White,No,No,No,No,Completed,Delivered,Delivered,INV-3000875,4686.47,0.0,LATAM,Partner Channel,AP-South-1,,Local Courier,2024-03-05,2024-03-16,2
ORD-200876,CUST-05735,PROD-1232,API Integration Suite,Software,IntegratePro,White,Gray,No,No,No,No,Completed,Processing,In Transit,INV-3000876,4131.39,0.0,Asia-Pacific,Reseller,SA-East-1,,DHL,2024-05-02,2024-05-11,
ORD-200877,CUST-14919,PROD-1232,API Integration Suite,Software,IntegratePro,Black,Black,No,No,No,No,Completed,Delivered,Delivered,INV-3000877,1536.49,0.0,LATAM,Reseller,CA-Central-1,,DHL,2024-02-15,2024-02-21,3
ORD-200878,CUST-07293,PROD-1652,Managed Firewall,Security,NetDefense,Gray,Gray,No,No,No,No,Refunded,Processing,In Transit,INV-3000878,3363.21,0.0,Africa,Direct Sales,AP-South-1,,FedEx,2024-06-09,2024-06-17,
ORD-200879,CUST-02986,PROD-1790,Network Switch 48P,Networking,NetCore,Blue,Blue,Yes,No,Yes,Yes,Completed,Pending,Returned,INV-3000879,553.15,376.21,Middle East,Partner Channel,AP-South-1,,UPS,2024-03-27,2024-03-30,
ORD-200880,CUST-10879,PROD-1652,Managed Firewall,Security,NetDefense,Gray,Gray,No,No,No,No,Completed,Pending,Not Shipped,INV-3000880,3715.34,0.0,Asia-Pacific,Partner Channel,SA-East-1,,UPS,2024-02-27,2024-03-04,
ORD-200881,CUST-10409,PROD-1790,Network Switch 48P,Networking,NetCore,Gray,Gray,No,No,No,No,Refunded,Cancelled,Delivered,INV-3000881,4962.43,0.0,LATAM,Reseller,SA-East-1,,FedEx,2024-05-27,2024-06-15,
ORD-200882,CUST-08992,PROD-1790,Network Switch 48P,Networking,NetCore,Green,Green,No,No,No,No,Completed,Delivered,Out for Delivery,INV-3000882,2142.62,0.0,Africa,Partner Channel,CA-Central-1,,UPS,2024-03-07,2024-03-09,4
ORD-200883,CUST-08027,PROD-1232,API Integration Suite,Software,IntegratePro,Green,Green,No,No,No,No,Pending,Delivered,Delivered,INV-3000883,776.61,0.0,Asia-Pacific,Direct Sales,AP-South-1,,UPS,2024-02-04,2024-02-17,5
ORD-200884,CUST-07102,PROD-1878,Load Balancer 2U,Networking,DataFlow,White,White,No,Yes,Yes,No,Completed,Delivered,Not Shipped,INV-3000884,979.86,0.0,Asia-Pacific,Direct Sales,CA-Central-1,,DHL,2024-05-03,2024-05-09,4
ORD-200885,CUST-12383,PROD-1816,VPN License Pack,Software,VPNSecure,Silver,Silver,No,No,No,No,Completed,Shipped,Delivered,INV-3000885,3412.61,0.0,Africa,Marketplace,AP-South-1,,DHL,2024-04-25,2024-05-08,
ORD-200886,CUST-14600,PROD-1522,Enterprise Router Pro,Networking,NetCore,Blue,Blue,No,No,No,No,Completed,Pending,Returned,INV-3000886,5529.01,0.0,Asia-Pacific,Marketplace,SA-East-1,,Express Mail,2024-04-21,2024-05-07,
ORD-200887,CUST-12310,PROD-1878,Load Balancer 2U,Networking,DataFlow,Silver,Silver,No,No,No,No,Completed,Shipped,Not Shipped,INV-3000887,3811.24,0.0,Europe,Reseller,US-East-1,,DHL,2024-01-15,2024-01-20,
ORD-200888,CUST-12548,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Red,Red,No,No,No,No,Completed,Delivered,Delivered,INV-3000888,4648.96,0.0,Middle East,Partner Channel,US-East-1,,Express Mail,2024-02-18,2024-03-08,5
ORD-200889,CUST-11966,PROD-1522,Enterprise Router Pro,Networking,NetCore,White,White,No,No,No,No,Completed,Shipped,Delivered,INV-3000889,1215.9,0.0,Europe,Partner Channel,AP-South-1,,Express Mail,2024-01-29,2024-02-13,
ORD-200890,CUST-01775,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Black,Black,Yes,No,No,Yes,Completed,Shipped,Out for Delivery,INV-3000890,3003.9,2988.27,Europe,Marketplace,CA-Central-1,,Local Courier,2024-05-21,2024-06-10,
ORD-200891,CUST-12493,PROD-1739,Security Gateway X1,Security,SecureNet,Silver,Green,No,No,Yes,No,Completed,Delivered,Delivered,INV-3000891,2229.08,0.0,Africa,Reseller,EU-West-1,,Express Mail,2024-02-02,2024-02-10,4
ORD-200892,CUST-14296,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Blue,Blue,No,No,No,No,Completed,Cancelled,Delivered,INV-3000892,5530.3,0.0,Europe,Direct Sales,EU-West-1,,Local Courier,2024-03-10,2024-03-14,
